Name,Dateiname,Layer,Position X,Position Y,Position Z
HK,OS5P3102.DWG,FEUER,342.59,-1866.32,0.00
HK,OS5P3102.DWG,FEUER,337.65,-1865.65,0.00
HK,OS5P3102.DWG,FEUER,346.67,-1864.75,0.00
HK,OS5P3102.DWG,FEUER,348.26,-1857.11,0.00
HK,OS5P3102.DWG,FEUER,348.97,-1860.77,0.00
HK,OS5P3102.DWG,FEUER,351.59,-1874.43,0.00
HK,OS5P3102.DWG,FEUER,353.32,-1877.59,0.00
HK,OS5P3102.DWG,FEUER,347.93,-1873.00,0.00
HK,OS5P3102.DWG,FEUER,338.92,-1868.96,0.00
HK,OS5P3102.DWG,FEUER,345.08,-1869.63,0.00
HK,OS5P3102.DWG,FEUER,343.06,-1855.72,0.00
HK,OS5P3102.DWG,FEUER,379.57,-1797.45,0.00
HK,OS5P3102.DWG,FEUER,344.20,-1847.93,0.00
HK,OS5P3102.DWG,FEUER,382.01,-1799.34,0.00
HK,OS5P3102.DWG,FEUER,377.57,-1804.47,0.00
HK,OS5P3102.DWG,FEUER,374.82,-1805.08,0.00
HK,OS5P3102.DWG,FEUER,348.98,-1853.03,0.00
HK,OS5P3102.DWG,FEUER,346.48,-1854.15,0.00
HK,OS5P3102.DWG,FEUER,345.16,-1851.50,0.00
HK,OS5P3102.DWG,FEUER,347.20,-1848.34,0.00
HK,OS5P3102.DWG,FEUER,349.54,-1850.33,0.00
HK,OS5P3102.DWG,FEUER,356.38,-1876.32,0.00
HK,OS5P3102.DWG,FEUER,376.60,-1911.76,0.00
HK,OS5P3102.DWG,FEUER,383.66,-1931.63,0.00
HK,OS5P3102.DWG,FEUER,383.02,-1911.10,0.00
HK,OS5P3102.DWG,FEUER,386.70,-1906.52,0.00
HK,OS5P3102.DWG,FEUER,388.52,-1914.02,0.00
HK,OS5P3102.DWG,FEUER,373.93,-1932.13,0.00
HK,OS5P3102.DWG,FEUER,371.10,-1948.12,0.00
HK,OS5P3102.DWG,FEUER,376.57,-1934.88,0.00
HK,OS5P3102.DWG,FEUER,380.04,-1931.12,0.00
HK,OS5P3102.DWG,FEUER,379.11,-1939.58,0.00
HK,OS5P3102.DWG,FEUER,381.96,-1904.02,0.00
HK,OS5P3102.DWG,FEUER,359.98,-1885.24,0.00
HK,OS5P3102.DWG,FEUER,363.81,-1885.04,0.00
HK,OS5P3102.DWG,FEUER,361.72,-1881.68,0.00
HK,OS5P3102.DWG,FEUER,355.51,-1880.35,0.00
HK,OS5P3102.DWG,FEUER,357.59,-1882.90,0.00
HK,OS5P3102.DWG,FEUER,380.14,-1898.36,0.00
HK,OS5P3102.DWG,FEUER,383.65,-1899.03,0.00
HK,OS5P3102.DWG,FEUER,374.40,-1889.44,0.00
HK,OS5P3102.DWG,FEUER,365.18,-1888.87,0.00
HK,OS5P3102.DWG,FEUER,369.91,-1888.06,0.00
HK,OS5P3102.DWG,FEUER,349.41,-1800.05,0.00
HK,OS5P3102.DWG,FEUER,353.95,-1799.19,0.00
HK,OS5P3102.DWG,FEUER,344.47,-1800.55,0.00
HK,OS5P3102.DWG,FEUER,341.47,-1796.63,0.00
HK,OS5P3102.DWG,FEUER,339.59,-1790.92,0.00
HK,OS5P3102.DWG,FEUER,349.91,-1804.03,0.00
HK,OS5P3102.DWG,FEUER,364.59,-1800.84,0.00
HK,OS5P3102.DWG,FEUER,343.70,-1805.55,0.00
HK,OS5P3102.DWG,FEUER,352.16,-1802.86,0.00
HK,OS5P3102.DWG,FEUER,346.55,-1802.19,0.00
HK,OS5P3102.DWG,FEUER,349.93,-1795.37,0.00
HK,OS5P3102.DWG,FEUER,348.37,-1780.69,0.00
HK,OS5P3102.DWG,FEUER,351.83,-1779.12,0.00
HK,OS5P3102.DWG,FEUER,354.49,-1776.98,0.00
HK,OS3P6123.DWG,FEUER,230.02,-1768.08,0.00
HK,OS5P3102.DWG,FEUER,349.60,-1776.92,0.00
HK,OS5P3102.DWG,FEUER,352.17,-1792.26,0.00
HK,OS5P3102.DWG,FEUER,353.29,-1796.19,0.00
HK,OS5P3102.DWG,FEUER,349.48,-1788.39,0.00
HK,OS5P3102.DWG,FEUER,356.42,-1779.89,0.00
HK,OS5P3102.DWG,FEUER,347.34,-1784.41,0.00
HK,OS5P3102.DWG,FEUER,360.52,-1799.56,0.00
HK,OS5P3102.DWG,FEUER,373.36,-1795.40,0.00
HK,OS5P3102.DWG,FEUER,388.62,-1808.01,0.00
HK,OS5P3102.DWG,FEUER,375.76,-1794.49,0.00
HK,OS5P3102.DWG,FEUER,377.13,-1791.84,0.00
HK,OS5P3102.DWG,FEUER,378.20,-1793.73,0.00
HK,OS5P3102.DWG,FEUER,378.43,-1809.62,0.00
HK,OS5P3102.DWG,FEUER,379.10,-1806.97,0.00
HK,OS5P3102.DWG,FEUER,386.58,-1812.33,0.00
HK,OS5P3102.DWG,FEUER,388.62,-1811.01,0.00
HK,OS5P3102.DWG,FEUER,388.41,-1813.96,0.00
HK,OS5P3102.DWG,FEUER,368.73,-1790.10,0.00
HK,OS5P3102.DWG,FEUER,359.15,-1790.64,0.00
HK,OS5P3102.DWG,FEUER,356.15,-1790.99,0.00
HK,OS5P3102.DWG,FEUER,363.13,-1790.85,0.00
HK,OS5P3102.DWG,FEUER,363.83,-1796.56,0.00
HK,OS5P3102.DWG,FEUER,365.57,-1792.64,0.00
HK,OS5P3102.DWG,FEUER,374.80,-1787.51,0.00
HK,OS5P3102.DWG,FEUER,371.79,-1790.86,0.00
HK,OS5P3102.DWG,FEUER,364.00,-1786.73,0.00
HK,OS5P3102.DWG,FEUER,361.50,-1788.35,0.00
HK,OS5P3102.DWG,FEUER,360.74,-1785.86,0.00
HK,OS5P3102.DWG,FEUER,378.39,-1947.83,0.00
HK,OS5P4103.DWG,FEUER,399.62,-1768.44,0.00
HK,OS5P4103.DWG,FEUER,401.79,-1706.18,0.00
HK,OS5P4103.DWG,FEUER,404.01,-1772.23,0.00
HK,OS5P4103.DWG,FEUER,415.11,-1788.15,0.00
HK,OS5P4103.DWG,FEUER,422.04,-1827.49,0.00
HK,OS5P4103.DWG,FEUER,408.47,-1697.05,0.00
HK,OS5P4103.DWG,FEUER,415.72,-1693.20,0.00
HK,OS5P4103.DWG,FEUER,411.53,-1711.02,0.00
HK,OS5P4103.DWG,FEUER,405.48,-1711.76,0.00
HK,OS5P4103.DWG,FEUER,409.02,-1719.73,0.00
HK,OS5P4103.DWG,FEUER,420.87,-1791.13,0.00
HK,OS5P4103.DWG,FEUER,413.62,-1820.40,0.00
HK,OS5P4103.DWG,FEUER,407.99,-1810.46,0.00
HK,OS5P4103.DWG,FEUER,421.49,-1815.99,0.00
HK,OS5P4103.DWG,FEUER,412.50,-1831.44,0.00
HK,OS5P4103.DWG,FEUER,418.45,-1831.21,0.00
HK,OS5P4103.DWG,FEUER,404.35,-1793.44,0.00
HK,OS5P4103.DWG,FEUER,406.19,-1783.51,0.00
HK,OS5P4103.DWG,FEUER,410.01,-1795.14,0.00
HK,OS5P4103.DWG,FEUER,405.02,-1806.15,0.00
HK,OS5P4103.DWG,FEUER,408.58,-1806.95,0.00
HK,OS5P4103.DWG,FEUER,412.66,-1703.03,0.00
HK,OS7P8105.DWG,FEUER,489.90,-1899.54,0.00
HK,OS7P8105.DWG,FEUER,470.51,-1903.07,0.00
HK,OS7P8105.DWG,FEUER,490.56,-1904.04,0.00
HK,OS7P8105.DWG,FEUER,482.48,-1900.51,0.00
HK,OS7P8105.DWG,FEUER,481.97,-1903.02,0.00
HK,OS7P8105.DWG,FEUER,420.85,-1812.10,0.00
HK,OS7P8105.DWG,FEUER,425.58,-1805.61,0.00
HK,OS7P8105.DWG,FEUER,415.57,-1812.86,0.00
HK,OS7P8105.DWG,FEUER,399.54,-1806.85,0.00
HK,OS7P8105.DWG,FEUER,404.51,-1810.66,0.00
HK,OS7P8105.DWG,FEUER,476.09,-1896.01,0.00
HK,OS7P8105.DWG,FEUER,436.58,-1921.66,0.00
HK,OS7P8105.DWG,FEUER,440.06,-1928.68,0.00
HK,OS7P8105.DWG,FEUER,442.09,-1925.41,0.00
HK,OS7P8105.DWG,FEUER,441.10,-1933.93,0.00
HK,OS7P8105.DWG,FEUER,445.37,-1931.11,0.00
HK,OS7P8105.DWG,FEUER,481.71,-1914.01,0.00
HK,OS7P8105.DWG,FEUER,479.06,-1895.71,0.00
HK,OS7P8105.DWG,FEUER,478.13,-1904.40,0.00
HK,OS7P8105.DWG,FEUER,473.73,-1912.02,0.00
HK,OS7P8105.DWG,FEUER,476.75,-1907.98,0.00
HK,OS5P4103.DWG,FEUER,431.34,-1909.32,0.00
HK,OS5P4103.DWG,FEUER,436.83,-1908.94,0.00
HK,OS5P4103.DWG,FEUER,408.89,-1939.73,0.00
HK,OS5P4103.DWG,FEUER,410.42,-1926.91,0.00
HK,OS5P4103.DWG,FEUER,413.14,-1934.02,0.00
HK,OS5P4103.DWG,FEUER,446.41,-1936.72,0.00
HK,OS5P4103.DWG,FEUER,454.39,-1936.03,0.00
HK,OS5P4103.DWG,FEUER,440.80,-1932.78,0.00
HK,OS5P4103.DWG,FEUER,434.44,-1920.14,0.00
HK,OS5P4103.DWG,FEUER,436.24,-1925.02,0.00
HK,OS5P3102.DWG,FEUER,344.57,-1942.48,0.00
HK,OS5P3102.DWG,FEUER,371.87,-1912.72,0.00
HK,OS5P3102.DWG,FEUER,364.43,-1909.80,0.00
HK,OS5P3102.DWG,FEUER,371.24,-1921.38,0.00
HK,OS5P3102.DWG,FEUER,361.04,-1933.64,0.00
HK,OS5P3102.DWG,FEUER,367.66,-1933.70,0.00
HK,OS5P3102.DWG,FEUER,353.50,-1893.69,0.00
HK,OS5P3102.DWG,FEUER,349.22,-1933.98,0.00
HK,OS5P3102.DWG,FEUER,357.72,-1898.64,0.00
HK,OS5P3102.DWG,FEUER,358.52,-1913.92,0.00
HK,OS5P3102.DWG,FEUER,355.11,-1911.27,0.00
HK,OS5P4103.DWG,FEUER,457.81,-1937.44,0.00
HK,OS5P4103.DWG,FEUER,478.76,-1925.45,0.00
HK,OS5P4103.DWG,FEUER,484.05,-1927.00,0.00
HK,OS5P4103.DWG,FEUER,479.09,-1919.65,0.00
HK,OS5P4103.DWG,FEUER,478.04,-1912.68,0.00
HK,OS5P4103.DWG,FEUER,469.93,-1917.04,0.00
HK,OS5P4103.DWG,FEUER,465.35,-1940.20,0.00
HK,OS5P4103.DWG,FEUER,408.05,-1837.06,0.00
HK,OS5P4103.DWG,FEUER,486.82,-1931.36,0.00
HK,OS5P4103.DWG,FEUER,484.41,-1904.16,0.00
HK,OS5P4103.DWG,FEUER,476.13,-1904.56,0.00
HK,OS5P4103.DWG,FEUER,466.09,-1911.36,0.00
HK,OS5P4103.DWG,FEUER,450.04,-1916.47,0.00
HK,OS5P4103.DWG,FEUER,441.77,-1920.82,0.00
HK,OS5P4103.DWG,FEUER,450.83,-1924.24,0.00
HK,OS5P4103.DWG,FEUER,464.15,-1935.17,0.00
HK,OS5P4103.DWG,FEUER,458.75,-1931.07,0.00
HK,OS5P4103.DWG,FEUER,458.47,-1924.92,0.00
HK,OS5P4103.DWG,FEUER,462.56,-1919.06,0.00
HK,OS5P4103.DWG,FEUER,456.41,-1920.40,0.00
HK,OS5P4103.DWG,FEUER,438.98,-1922.11,0.00
HK,OS5P4103.DWG,FEUER,439.76,-1915.34,0.00
HK,ODS5P398.DWG,FEUER,470.58,-1834.57,0.00
HK,ODS5P398.DWG,FEUER,468.19,-1838.10,0.00
HK,ODS5P398.DWG,FEUER,459.09,-1835.08,0.00
HK,ODS5P398.DWG,FEUER,466.21,-1829.94,0.00
HK,ODS5P398.DWG,FEUER,465.09,-1840.11,0.00
HK,ODS5P398.DWG,FEUER,462.80,-1830.82,0.00
HK,ODS5P398.DWG,FEUER,461.74,-1834.30,0.00
HK,ODS5P398.DWG,FEUER,464.80,-1833.42,0.00
HK,ODS5P398.DWG,FEUER,466.29,-1835.92,0.00
HK,ODS5P398.DWG,FEUER,468.27,-1833.35,0.00
HK,ODS5P398.DWG,FEUER,468.72,-1819.35,0.00
HK,ODS5P398.DWG,FEUER,477.08,-1794.89,0.00
HK,ODS5P398.DWG,FEUER,467.99,-1795.45,0.00
HK,ODS5P398.DWG,FEUER,480.27,-1788.69,0.00
HK,ODS5P398.DWG,FEUER,476.65,-1780.18,0.00
HK,ODS5P398.DWG,FEUER,474.44,-1787.85,0.00
HK,ODS5P398.DWG,FEUER,489.14,-1817.01,0.00
HK,ODS5P398.DWG,FEUER,469.02,-1819.40,0.00
HK,ODS5P398.DWG,FEUER,496.70,-1804.86,0.00
HK,ODS5P398.DWG,FEUER,474.90,-1797.51,0.00
HK,ODS5P398.DWG,FEUER,490.81,-1803.51,0.00
HK,ODS5P398.DWG,FEUER,463.39,-1837.77,0.00
HK,ODS5P398.DWG,FEUER,513.39,-1844.58,0.00
HK,ODS5P398.DWG,FEUER,521.03,-1871.77,0.00
HK,ODS5P398.DWG,FEUER,496.69,-1825.81,0.00
HK,ODS5P398.DWG,FEUER,517.75,-1805.22,0.00
HK,ODS5P398.DWG,FEUER,515.56,-1818.82,0.00
HK,ODS5P398.DWG,FEUER,498.23,-1782.89,0.00
HK,ODS5P398.DWG,FEUER,499.67,-1775.06,0.00
HK,ODS5P398.DWG,FEUER,410.50,-1801.80,0.00
HK,ODS5P398.DWG,FEUER,524.15,-1884.12,0.00
HK,ODS5P398.DWG,FEUER,529.93,-1863.76,0.00
HK,ODS5P398.DWG,FEUER,529.74,-1898.30,0.00
HK,ODS5P398.DWG,FEUER,450.60,-1833.59,0.00
HK,ODS5P398.DWG,FEUER,507.41,-1887.32,0.00
HK,ODS5P398.DWG,FEUER,455.39,-1830.40,0.00
HK,ODS5P398.DWG,FEUER,459.87,-1838.60,0.00
HK,ODS5P398.DWG,FEUER,455.14,-1833.36,0.00
HK,ODS5P398.DWG,FEUER,520.54,-1898.19,0.00
HK,ODS5P398.DWG,FEUER,527.58,-1895.19,0.00
HK,ODS5P398.DWG,FEUER,516.54,-1894.38,0.00
HK,ODS5P398.DWG,FEUER,513.10,-1890.15,0.00
HK,ODS5P398.DWG,FEUER,508.87,-1894.16,0.00
HK,ODS5P286.DWG,FEUER,440.38,-1806.06,0.00
HK,ODS5P286.DWG,FEUER,428.36,-1801.57,0.00
HK,ODS5P286.DWG,FEUER,450.76,-1808.57,0.00
HK,ODS5P286.DWG,FEUER,455.03,-1820.79,0.00
HK,ODS5P286.DWG,FEUER,442.62,-1807.29,0.00
HK,ODS5P286.DWG,FEUER,414.31,-1797.95,0.00
HK,ODS5P286.DWG,FEUER,420.73,-1795.77,0.00
HK,ODS5P286.DWG,FEUER,413.96,-1795.30,0.00
HK,ODS5P286.DWG,FEUER,426.74,-1798.67,0.00
HK,ODS5P286.DWG,FEUER,412.28,-1796.07,0.00
HK,ODS5P286.DWG,FEUER,471.53,-1818.35,0.00
HK,ODS5P286.DWG,FEUER,477.99,-1835.57,0.00
HK,ODS5P286.DWG,FEUER,475.75,-1833.94,0.00
HK,ODS5P286.DWG,FEUER,480.58,-1836.95,0.00
HK,ODS2P429.DWG,FEUER,-20.45,-1892.94,0.00
HK,ODS2P429.DWG,FEUER,-18.45,-1890.86,0.00
HK,ODS5P286.DWG,FEUER,501.97,-1832.63,0.00
HK,ODS5P286.DWG,FEUER,476.89,-1825.16,0.00
HK,ODS5P286.DWG,FEUER,493.17,-1825.75,0.00
HK,ODS5P286.DWG,FEUER,476.36,-1825.13,0.00
HK,ODS5P286.DWG,FEUER,486.86,-1817.19,0.00
HK,ODS5P286.DWG,FEUER,416.55,-1796.07,0.00
HK,ODS5P398.DWG,FEUER,418.92,-1789.91,0.00
HK,ODS5P398.DWG,FEUER,424.50,-1791.57,0.00
HK,ODS5P398.DWG,FEUER,417.99,-1786.95,0.00
HK,ODS5P398.DWG,FEUER,413.28,-1786.46,0.00
HK,ODS5P398.DWG,FEUER,411.97,-1789.33,0.00
HK,ODS5P398.DWG,FEUER,472.24,-1775.76,0.00
HK,ODS5P398.DWG,FEUER,471.30,-1781.94,0.00
HK,ODS5P398.DWG,FEUER,428.72,-1787.26,0.00
HK,ODS5P398.DWG,FEUER,426.34,-1792.07,0.00
HK,ODS5P398.DWG,FEUER,430.25,-1788.58,0.00
HK,ODS5P398.DWG,FEUER,411.69,-1783.76,0.00
HK,ODS5P286.DWG,FEUER,410.55,-1785.93,0.00
HK,ODS5P398.DWG,FEUER,398.66,-1794.19,0.00
HK,ODS5P286.DWG,FEUER,408.62,-1784.71,0.00
HK,ODS5P286.DWG,FEUER,418.64,-1795.05,0.00
HK,ODS5P286.DWG,FEUER,415.89,-1793.88,0.00
HK,ODS5P398.DWG,FEUER,398.97,-1785.05,0.00
HK,ODS5P398.DWG,FEUER,408.22,-1786.18,0.00
HK,ODS5P398.DWG,FEUER,411.92,-1800.26,0.00
HK,ODS5P398.DWG,FEUER,402.07,-1792.24,0.00
HK,ODS5P398.DWG,FEUER,406.33,-1795.95,0.00
HK,ODS5P398.DWG,FEUER,498.21,-1769.30,0.00
HK,OS3P6123.DWG,FEUER,211.57,-1806.63,0.00
HK,OS3P6123.DWG,FEUER,213.69,-1806.81,0.00
HK,OS3P6123.DWG,FEUER,210.33,-1800.68,0.00
HK,OS3P3117.DWG,FEUER,326.36,-1813.00,0.00
HK,OS3P6123.DWG,FEUER,209.65,-1798.43,0.00
HK,OS3P6123.DWG,FEUER,223.49,-1802.12,0.00
HK,OS3P6123.DWG,FEUER,206.39,-1789.24,0.00
HK,OS3P6123.DWG,FEUER,226.56,-1800.41,0.00
HK,OS3P6123.DWG,FEUER,216.76,-1806.72,0.00
HK,OS3P6123.DWG,FEUER,223.59,-1798.70,0.00
HK,OS3P3117.DWG,FEUER,327.84,-1804.25,0.00
HK,OS3P3117.DWG,FEUER,332.59,-1872.16,0.00
HK,OS3P3117.DWG,FEUER,330.96,-1866.05,0.00
HK,OS3P3117.DWG,FEUER,334.07,-1883.83,0.00
HK,OS3P3117.DWG,FEUER,322.66,-1853.97,0.00
HK,OS3P3117.DWG,FEUER,327.99,-1856.75,0.00
HK,OS3P3117.DWG,FEUER,335.25,-1821.75,0.00
HK,OS3P3117.DWG,FEUER,338.66,-1809.81,0.00
HK,OS3P3117.DWG,FEUER,337.03,-1833.70,0.00
HK,OS3P3117.DWG,FEUER,332.73,-1847.86,0.00
HK,OS3P3117.DWG,FEUER,327.70,-1841.06,0.00
HK,OS3P6123.DWG,FEUER,208.31,-1785.28,0.00
HK,OS3P6123.DWG,FEUER,264.81,-1798.25,0.00
HK,OS3P6123.DWG,FEUER,272.01,-1796.90,0.00
HK,OS3P6123.DWG,FEUER,243.28,-1794.65,0.00
HK,OS3P6123.DWG,FEUER,249.91,-1790.59,0.00
HK,OS3P6123.DWG,FEUER,246.17,-1792.76,0.00
HK,OS3P6123.DWG,FEUER,258.56,-1783.21,0.00
HK,OS3P6123.DWG,FEUER,229.25,-1762.40,0.00
HK,OS3P6123.DWG,FEUER,261.44,-1778.44,0.00
HK,OS3P6123.DWG,FEUER,268.36,-1801.67,0.00
HK,OS3P6123.DWG,FEUER,268.94,-1795.01,0.00
HK,OS3P6123.DWG,FEUER,244.92,-1789.69,0.00
HK,OS3P6123.DWG,FEUER,227.62,-1785.64,0.00
HK,OS3P6123.DWG,FEUER,224.93,-1783.21,0.00
HK,OS3P6123.DWG,FEUER,221.95,-1785.55,0.00
HK,OS3P6123.DWG,FEUER,212.54,-1783.93,0.00
HK,OS3P6123.DWG,FEUER,216.86,-1784.74,0.00
HK,OS3P6123.DWG,FEUER,210.04,-1787.17,0.00
HK,OS3P6123.DWG,FEUER,241.36,-1792.31,0.00
HK,OS3P6123.DWG,FEUER,210.90,-1781.86,0.00
HK,OS3P6123.DWG,FEUER,219.45,-1782.85,0.00
HK,OS3P6123.DWG,FEUER,215.71,-1781.23,0.00
HK,ODS5P398.DWG,FEUER,469.57,-1697.66,0.00
HK,ODS5P398.DWG,FEUER,484.20,-1713.78,0.00
HK,ODS5P398.DWG,FEUER,431.70,-1727.31,0.00
HK,ODS5P398.DWG,FEUER,455.48,-1710.85,0.00
HK,ODS5P398.DWG,FEUER,445.29,-1705.84,0.00
HK,ODS7P396.DWG,FEUER,458.30,-1922.13,0.00
HK,ODS7P396.DWG,FEUER,455.46,-1915.80,0.00
HK,ODS7P396.DWG,FEUER,460.06,-1926.35,0.00
HK,ODS7P396.DWG,FEUER,460.36,-1934.62,0.00
HK,ODS7P396.DWG,FEUER,456.40,-1928.22,0.00
HK,ODS5P398.DWG,FEUER,464.16,-1721.03,0.00
HK,ODS5P398.DWG,FEUER,499.69,-1778.79,0.00
HK,ODS5P398.DWG,FEUER,429.02,-1744.85,0.00
HK,ODS5P398.DWG,FEUER,501.69,-1781.24,0.00
HK,ODS5P398.DWG,FEUER,505.92,-1779.58,0.00
HK,ODS5P398.DWG,FEUER,504.21,-1783.32,0.00
HK,ODS5P398.DWG,FEUER,467.91,-1735.67,0.00
HK,ODS5P398.DWG,FEUER,472.64,-1732.53,0.00
HK,ODS5P398.DWG,FEUER,450.19,-1738.06,0.00
HK,ODS5P398.DWG,FEUER,437.19,-1742.67,0.00
HK,ODS5P398.DWG,FEUER,440.57,-1733.76,0.00
HK,ODS7P396.DWG,FEUER,462.18,-1922.05,0.00
HK,OS3P1110.DWG,FEUER,374.72,-1884.68,0.00
HK,OS3P1110.DWG,FEUER,350.57,-1873.15,0.00
HK,OS3P1110.DWG,FEUER,367.79,-1884.88,0.00
HK,OS3P1110.DWG,FEUER,371.18,-1915.20,0.00
HK,OS3P1110.DWG,FEUER,344.94,-1908.35,0.00
HK,OS3P1110.DWG,FEUER,343.40,-1793.25,0.00
HK,OS3P1110.DWG,FEUER,345.80,-1786.88,0.00
HK,OS3P1110.DWG,FEUER,357.86,-1801.92,0.00
HK,OS3P1110.DWG,FEUER,356.75,-1862.96,0.00
HK,OS3P1110.DWG,FEUER,357.48,-1836.47,0.00
HK,OS3P1110.DWG,FEUER,367.87,-1909.90,0.00
HK,ODS7P396.DWG,FEUER,467.15,-1915.31,0.00
HK,ODS7P396.DWG,FEUER,470.68,-1914.92,0.00
HK,ODS7P396.DWG,FEUER,466.49,-1928.71,0.00
HK,ODS7P396.DWG,FEUER,454.12,-1922.05,0.00
HK,ODS7P396.DWG,FEUER,446.85,-1923.04,0.00
HK,OS3P1110.DWG,FEUER,346.19,-1946.01,0.00
HK,OS3P1110.DWG,FEUER,359.41,-1916.92,0.00
HK,OS3P1110.DWG,FEUER,352.62,-1930.63,0.00
HK,ODS7P396.DWG,FEUER,470.46,-1915.93,0.00
HK,OS3P1110.DWG,FEUER,355.47,-1934.25,0.00
LB,ODS4P571.DWG,FEUER,-249.80,-1625.48,0.00
LB,ODS4P571.DWG,FEUER,-246.03,-1620.32,0.00
LB,ODS4P571.DWG,FEUER,-246.08,-1625.27,0.00
LB,ODS4P571.DWG,FEUER,-258.94,-1617.48,0.00
LB,ODS4P571.DWG,FEUER,-248.23,-1620.02,0.00
LB,ODS4P571.DWG,FEUER,-236.86,-1617.57,0.00
LB,ODS4P571.DWG,FEUER,-235.99,-1620.68,0.00
LB,ODS4P571.DWG,FEUER,-240.37,-1620.68,0.00
LB,ODS4P571.DWG,FEUER,-252.61,-1624.26,0.00
LB,ODS4P571.DWG,FEUER,-239.10,-1623.18,0.00
LB,ODS4P571.DWG,FEUER,-262.56,-1617.79,0.00
LB,ODS4P571.DWG,FEUER,-241.23,-1638.73,0.00
LB,ODS4P571.DWG,FEUER,-241.95,-1634.45,0.00
LB,ODS4P571.DWG,FEUER,-245.92,-1639.86,0.00
LB,ODS4P571.DWG,FEUER,-317.13,-1683.56,0.00
LB,ODS4P571.DWG,FEUER,-317.44,-1687.02,0.00
LB,ODS4P571.DWG,FEUER,-265.15,-1625.69,0.00
LB,ODS4P571.DWG,FEUER,-266.79,-1618.96,0.00
LB,ODS4P571.DWG,FEUER,-255.87,-1626.04,0.00
LB,ODS4P571.DWG,FEUER,-258.01,-1627.88,0.00
LB,ODS4P571.DWG,FEUER,-259.14,-1624.97,0.00
LB,ODS4P571.DWG,FEUER,-215.24,-1615.87,0.00
LB,ODS4P572.DWG,FEUER,-303.86,-1698.15,0.00
LB,ODS4P572.DWG,FEUER,-244.35,-1738.84,0.00
LB,ODS4P572.DWG,FEUER,-291.83,-1709.23,0.00
LB,ODS4P572.DWG,FEUER,-310.51,-1711.80,0.00
LB,ODS4P572.DWG,FEUER,-299.41,-1713.67,0.00
LB,ODS4P572.DWG,FEUER,-232.70,-1739.79,0.00
LB,ODS4P572.DWG,FEUER,-229.89,-1742.13,0.00
LB,ODS4P572.DWG,FEUER,-228.32,-1738.21,0.00
LB,ODS4P572.DWG,FEUER,-239.93,-1736.19,0.00
LB,ODS4P572.DWG,FEUER,-231.43,-1732.87,0.00
LB,ODS4P571.DWG,FEUER,-329.69,-1582.13,0.00
LB,ODS4P571.DWG,FEUER,-202.68,-1635.14,0.00
LB,ODS4P571.DWG,FEUER,-205.91,-1610.56,0.00
LB,ODS4P571.DWG,FEUER,-204.31,-1637.94,0.00
LB,ODS4P571.DWG,FEUER,-209.68,-1615.46,0.00
LB,ODS4P571.DWG,FEUER,-214.01,-1618.47,0.00
LB,ODS4P571.DWG,FEUER,-219.30,-1559.83,0.00
LB,ODS4P571.DWG,FEUER,-291.35,-1575.02,0.00
LB,ODS4P571.DWG,FEUER,-243.76,-1665.30,0.00
LB,ODS4P571.DWG,FEUER,-215.00,-1584.05,0.00
LB,ODS4P571.DWG,FEUER,-205.72,-1583.33,0.00
LB,ODS4P571.DWG,FEUER,-320.35,-1685.09,0.00
LB,ODS4P571.DWG,FEUER,-292.77,-1637.99,0.00
LB,ODS4P571.DWG,FEUER,-289.47,-1639.47,0.00
LB,ODS4P571.DWG,FEUER,-304.25,-1588.50,0.00
LB,ODS4P571.DWG,FEUER,-303.99,-1617.08,0.00
LB,ODS4P571.DWG,FEUER,-301.88,-1585.90,0.00
LB,ODS4P571.DWG,FEUER,-285.59,-1644.88,0.00
LB,ODS4P571.DWG,FEUER,-290.99,-1653.09,0.00
LB,ODS4P571.DWG,FEUER,-280.65,-1642.28,0.00
LB,ODS4P571.DWG,FEUER,-284.22,-1637.13,0.00
LB,ODS4P571.DWG,FEUER,-285.59,-1640.44,0.00
LB,ODS4P571.DWG,FEUER,-302.54,-1620.05,0.00
LB,ODS4P571.DWG,FEUER,-325.77,-1602.11,0.00
LB,ODS4P571.DWG,FEUER,-323.79,-1604.21,0.00
LB,ODS4P571.DWG,FEUER,-326.83,-1605.20,0.00
LB,ODS4P470.DWG,FEUER,-327.80,-1556.40,0.00
LB,ODS4P571.DWG,FEUER,-327.88,-1608.79,0.00
LB,ODS4P571.DWG,FEUER,-322.07,-1610.77,0.00
LB,ODS4P571.DWG,FEUER,-305.97,-1621.16,0.00
LB,ODS4P571.DWG,FEUER,-321.68,-1607.18,0.00
LB,ODS4P571.DWG,FEUER,-324.45,-1607.92,0.00
LB,ODS4P571.DWG,FEUER,-320.62,-1602.72,0.00
LB,ODS4P571.DWG,FEUER,-287.02,-1650.80,0.00
LB,ODS4P571.DWG,FEUER,-265.44,-1663.33,0.00
LB,ODS4P571.DWG,FEUER,-279.35,-1670.43,0.00
LB,ODS4P571.DWG,FEUER,-267.53,-1661.09,0.00
LB,ODS4P571.DWG,FEUER,-278.04,-1655.43,0.00
LB,ODS4P571.DWG,FEUER,-280.28,-1653.85,0.00
LB,ODS4P571.DWG,FEUER,-283.68,-1681.04,0.00
LB,ODS4P571.DWG,FEUER,-295.82,-1679.21,0.00
LB,ODS4P571.DWG,FEUER,-287.76,-1681.04,0.00
LB,ODS4P571.DWG,FEUER,-281.80,-1671.14,0.00
